Date,Ticker,Close,Close,Close,Close,Close
,,AAPL,MSFT,GOOGL,AMZN,TSLA
2024-06-06,MSFT,,422.0633850097656,,,
2024-06-07,MSFT,,421.3973083496094,,,
2024-06-10,MSFT,,425.3940124511719,,,
2024-06-11,MSFT,,430.1761779785156,,,
2024-06-12,MSFT,,438.5076904296875,,,
2024-06-13,MSFT,,439.0246887207031,,,
2024-06-14,MSFT,,440.00897216796875,,,
2024-06-17,MSFT,,445.775390625,,,
2024-06-18,MSFT,,443.75714111328125,,,
2024-06-20,MSFT,,443.120849609375,,,
2024-06-21,MSFT,,447.17724609375,,,
2024-06-24,MSFT,,445.0794982910156,,,
2024-06-25,MSFT,,448.3404541015625,,,
2024-06-26,MSFT,,449.54345703125,,,
2024-06-27,MSFT,,450.2294616699219,,,
2024-06-28,MSFT,,444.3636474609375,,,
2024-07-01,MSFT,,454.0870361328125,,,
2024-07-02,MSFT,,456.62225341796875,,,
2024-07-03,MSFT,,458.1036376953125,,,
2024-07-05,MSFT,,464.8543395996094,,,
2024-07-08,MSFT,,463.5419921875,,,
2024-07-09,MSFT,,456.8807678222656,,,
2024-07-10,MSFT,,463.55194091796875,,,
2024-07-11,MSFT,,452.0687561035156,,,
2024-07-12,MSFT,,450.9254150390625,,,
2024-07-15,MSFT,,451.33306884765625,,,
2024-07-16,MSFT,,446.91876220703125,,,
2024-07-17,MSFT,,440.9534606933594,,,
2024-07-18,MSFT,,437.8216857910156,,,
2024-07-19,MSFT,,434.5805358886719,,,
2024-07-22,MSFT,,440.3768310546875,,,
2024-07-23,MSFT,,442.2757873535156,,,
2024-07-24,MSFT,,426.4180603027344,,,
2024-07-25,MSFT,,415.97882080078125,,,
2024-07-26,MSFT,,422.8090515136719,,,
2024-07-29,MSFT,,424.2606201171875,,,
2024-07-30,MSFT,,420.4726867675781,,,
2024-07-31,MSFT,,415.92913818359375,,,
2024-08-01,MSFT,,414.6962890625,,,
2024-08-02,MSFT,,406.12615966796875,,,
2024-08-05,MSFT,,392.86334228515625,,,
2024-08-06,MSFT,,397.29754638671875,,,
2024-08-07,MSFT,,396.1243896484375,,,
2024-08-08,MSFT,,400.3597412109375,,,
2024-08-09,MSFT,,403.6704406738281,,,
2024-08-12,MSFT,,404.4559020996094,,,
2024-08-13,MSFT,,411.6142272949219,,,
2024-08-14,MSFT,,414.4477233886719,,,
2024-08-15,MSFT,,419.34808349609375,,,
2024-08-16,MSFT,,416.7983093261719,,,
2024-08-19,MSFT,,419.8460998535156,,,
2024-08-20,MSFT,,423.10302734375,,,
2024-08-21,MSFT,,422.4456787109375,,,
2024-08-22,MSFT,,413.8899841308594,,,
2024-08-23,MSFT,,415.1250305175781,,,
2024-08-26,MSFT,,411.83819580078125,,,
2024-08-27,MSFT,,412.1867980957031,,,
2024-08-28,MSFT,,408.95977783203125,,,
2024-08-29,MSFT,,411.4696960449219,,,
2024-08-30,MSFT,,415.4736328125,,,
2024-09-03,MSFT,,407.80438232421875,,,
2024-09-04,MSFT,,407.26654052734375,,,
2024-09-05,MSFT,,406.7585754394531,,,
2024-09-06,MSFT,,400.0953063964844,,,
2024-09-09,MSFT,,404.0992431640625,,,
2024-09-10,MSFT,,412.5453796386719,,,
2024-09-11,MSFT,,421.3500671386719,,,
2024-09-12,MSFT,,425.29425048828125,,,
2024-09-13,MSFT,,428.8699035644531,,,
2024-09-16,MSFT,,429.6169128417969,,,
2024-09-17,MSFT,,433.41168212890625,,,
2024-09-18,MSFT,,429.0890197753906,,,
2024-09-19,MSFT,,436.93756103515625,,,
2024-09-20,MSFT,,433.53118896484375,,,
2024-09-23,MSFT,,431.77825927734375,,,
2024-09-24,MSFT,,427.4555969238281,,,
2024-09-25,MSFT,,430.3838195800781,,,
2024-09-26,MSFT,,429.5870361328125,,,
2024-09-27,MSFT,,426.3101501464844,,,
2024-09-30,MSFT,,428.5810546875,,,
2024-10-01,MSFT,,419.00946044921875,,,
2024-10-02,MSFT,,415.4636535644531,,,
2024-10-03,MSFT,,414.87603759765625,,,
2024-10-04,MSFT,,414.39794921875,,,
2024-10-07,MSFT,,407.90399169921875,,,
2024-10-08,MSFT,,413.0533447265625,,,
2024-10-09,MSFT,,415.7923278808594,,,
2024-10-10,MSFT,,414.1788330078125,,,
2024-10-11,MSFT,,414.6568908691406,,,
2024-10-14,MSFT,,417.4656677246094,,,
2024-10-15,MSFT,,417.0672302246094,,,
2024-10-16,MSFT,,414.45770263671875,,,
2024-10-17,MSFT,,415.0552978515625,,,
2024-10-18,MSFT,,416.48956298828125,,,
2024-10-21,MSFT,,417.1070861816406,,,
2024-10-22,MSFT,,425.8022155761719,,,
2024-10-23,MSFT,,422.9038391113281,,,
2024-10-24,MSFT,,423.0333251953125,,,
2024-10-25,MSFT,,426.43963623046875,,,
2024-10-28,MSFT,,424.8858642578125,,,
2024-10-29,MSFT,,430.2244873046875,,,
2024-10-30,MSFT,,430.8021545410156,,,
2024-10-31,MSFT,,404.72674560546875,,,
2024-11-01,MSFT,,408.7306823730469,,,
2024-11-04,MSFT,,406.82830810546875,,,
2024-11-05,MSFT,,409.8163146972656,,,
2024-11-06,MSFT,,418.50146484375,,,
2024-11-07,MSFT,,423.7304992675781,,,
2024-11-08,MSFT,,420.85205078125,,,
2024-11-11,MSFT,,416.34014892578125,,,
2024-11-12,MSFT,,421.340087890625,,,
2024-11-13,MSFT,,423.5014343261719,,,
2024-11-14,MSFT,,425.1846923828125,,,
2024-11-15,MSFT,,413.3421936035156,,,
2024-11-18,MSFT,,414.0991516113281,,,
2024-11-19,MSFT,,416.12103271484375,,,
2024-11-20,MSFT,,413.8302001953125,,,
2024-11-21,MSFT,,412.0437927246094,,,
2024-11-22,MSFT,,416.16552734375,,,
2024-11-25,MSFT,,417.95196533203125,,,
2024-11-26,MSFT,,427.133544921875,,,
2024-11-27,MSFT,,422.1435546875,,,
2024-11-29,MSFT,,422.61260986328125,,,
2024-12-02,MSFT,,430.1175842285156,,,
2024-12-03,MSFT,,430.3371276855469,,,
2024-12-04,MSFT,,436.544677734375,,,
2024-12-05,MSFT,,441.7342529296875,,,
2024-12-06,MSFT,,442.682373046875,,,
2024-12-09,MSFT,,445.12744140625,,,
2024-12-10,MSFT,,442.4428405761719,,,
2024-12-11,MSFT,,448.0915222167969,,,
2024-12-12,MSFT,,448.6603698730469,,,
2024-12-13,MSFT,,446.37493896484375,,,
2024-12-16,MSFT,,450.6863098144531,,,
2024-12-17,MSFT,,453.5505676269531,,,
2024-12-18,MSFT,,436.5147399902344,,,
2024-12-19,MSFT,,436.15545654296875,,,
2024-12-20,MSFT,,435.726318359375,,,
2024-12-23,MSFT,,434.3790283203125,,,
2024-12-24,MSFT,,438.4508361816406,,,
2024-12-26,MSFT,,437.2332763671875,,,
2024-12-27,MSFT,,429.66845703125,,,
2024-12-30,MSFT,,423.9798583984375,,,
2024-12-31,MSFT,,420.6565246582031,,,
2025-01-02,MSFT,,417.74237060546875,,,
2025-01-03,MSFT,,422.5028381347656,,,
2025-01-06,MSFT,,426.99383544921875,,,
2025-01-07,MSFT,,421.5247802734375,,,
2025-01-08,MSFT,,423.7104187011719,,,
2025-01-10,MSFT,,418.11163330078125,,,
2025-01-13,MSFT,,416.35516357421875,,,
2025-01-14,MSFT,,414.8382263183594,,,
2025-01-15,MSFT,,425.4569091796875,,,
2025-01-16,MSFT,,423.7303466796875,,,
2025-01-17,MSFT,,428.1714782714844,,,
2025-01-21,MSFT,,427.64251708984375,,,
2025-01-22,MSFT,,445.30712890625,,,
2025-01-23,MSFT,,445.8160705566406,,,
2025-01-24,MSFT,,443.17138671875,,,
2025-01-27,MSFT,,433.6903991699219,,,
2025-01-28,MSFT,,446.30511474609375,,,
2025-01-29,MSFT,,441.44482421875,,,
2025-01-30,MSFT,,414.1595458984375,,,
2025-01-31,MSFT,,414.22943115234375,,,
2025-02-03,MSFT,,410.09771728515625,,,
2025-02-04,MSFT,,411.5447998046875,,,
2025-02-05,MSFT,,412.4629821777344,,,
2025-02-06,MSFT,,414.9879150390625,,,
2025-02-07,MSFT,,408.9300537109375,,,
2025-02-10,MSFT,,411.3951110839844,,,
2025-02-11,MSFT,,410.6166687011719,,,
2025-02-12,MSFT,,408.2214660644531,,,
2025-02-13,MSFT,,409.7184753417969,,,
2025-02-14,MSFT,,407.6126708984375,,,
2025-02-18,MSFT,,408.8202819824219,,,
2025-02-19,MSFT,,413.94000244140625,,,
2025-02-20,MSFT,,416.1300048828125,,,
2025-02-21,MSFT,,408.2099914550781,,,
2025-02-24,MSFT,,404.0,,,
2025-02-25,MSFT,,397.8999938964844,,,
2025-02-26,MSFT,,399.7300109863281,,,
2025-02-27,MSFT,,392.5299987792969,,,
2025-02-28,MSFT,,396.989990234375,,,
2025-03-03,MSFT,,388.489990234375,,,
2025-03-04,MSFT,,388.6099853515625,,,
2025-03-05,MSFT,,401.0199890136719,,,
2025-03-06,MSFT,,396.8900146484375,,,
2025-03-07,MSFT,,393.30999755859375,,,
2025-03-10,MSFT,,380.1600036621094,,,
2025-03-11,MSFT,,380.45001220703125,,,
2025-03-12,MSFT,,383.2699890136719,,,
2025-03-13,MSFT,,378.7699890136719,,,
2025-03-14,MSFT,,388.55999755859375,,,
2025-03-17,MSFT,,388.70001220703125,,,
2025-03-18,MSFT,,383.5199890136719,,,
2025-03-19,MSFT,,387.82000732421875,,,
2025-03-20,MSFT,,386.8399963378906,,,
2025-03-21,MSFT,,391.260009765625,,,
2025-03-24,MSFT,,393.0799865722656,,,
2025-03-25,MSFT,,395.1600036621094,,,
2025-03-26,MSFT,,389.9700012207031,,,
2025-03-27,MSFT,,390.5799865722656,,,
2025-03-28,MSFT,,378.79998779296875,,,
2025-03-31,MSFT,,375.3900146484375,,,
2025-04-01,MSFT,,382.19000244140625,,,
2025-04-02,MSFT,,382.1400146484375,,,
2025-04-03,MSFT,,373.1099853515625,,,
2025-04-04,MSFT,,359.8399963378906,,,
2025-04-07,MSFT,,357.8599853515625,,,
2025-04-08,MSFT,,354.55999755859375,,,
2025-04-09,MSFT,,390.489990234375,,,
2025-04-10,MSFT,,381.3500061035156,,,
2025-04-11,MSFT,,388.45001220703125,,,
2024-04-12,GOOGL,,,156.9794921875,,
2024-04-15,GOOGL,,,154.12315368652344,,
2024-04-16,GOOGL,,,153.66531372070312,,
2024-04-17,GOOGL,,,154.73023986816406,,
2024-04-18,GOOGL,,,155.26768493652344,,
2024-04-19,GOOGL,,,153.35679626464844,,
2024-04-22,GOOGL,,,155.536376953125,,
2024-04-23,GOOGL,,,157.5069580078125,,
2024-04-24,GOOGL,,,158.3728485107422,,
2024-04-25,GOOGL,,,155.25772094726562,,
2024-04-26,GOOGL,,,171.13182067871094,,
2024-04-29,GOOGL,,,165.35940551757812,,
2024-04-30,GOOGL,,,162.00546264648438,,
2024-05-01,GOOGL,,,163.08033752441406,,
2024-05-02,GOOGL,,,165.8271942138672,,
2024-05-03,GOOGL,,,166.44424438476562,,
2024-05-06,GOOGL,,,167.30014038085938,,
2024-05-07,GOOGL,,,170.43515014648438,,
2024-05-08,GOOGL,,,168.57406616210938,,
2024-05-09,GOOGL,,,169.1512908935547,,
2024-05-10,GOOGL,,,167.84751892089844,,
2024-05-13,GOOGL,,,168.335205078125,,
2024-05-14,GOOGL,,,169.5294952392578,,
2024-05-15,GOOGL,,,171.68914794921875,,
2024-05-16,GOOGL,,,173.3511962890625,,
2024-05-17,GOOGL,,,175.22227478027344,,
2024-05-20,GOOGL,,,176.0781707763672,,
2024-05-21,GOOGL,,,177.00376892089844,,
2024-05-22,GOOGL,,,175.54075622558594,,
2024-05-23,GOOGL,,,172.72422790527344,,
2024-05-24,GOOGL,,,174.15736389160156,,
2024-05-28,GOOGL,,,175.56063842773438,,
2024-05-29,GOOGL,,,175.0630340576172,,
2024-05-30,GOOGL,,,171.2910614013672,,
2024-05-31,GOOGL,,,171.67919921875,,
2024-06-03,GOOGL,,,172.3460235595703,,
2024-06-04,GOOGL,,,172.96307373046875,,
2024-06-05,GOOGL,,,174.5753631591797,,
2024-06-06,GOOGL,,,175.88906860351562,,
2024-06-07,GOOGL,,,173.62986755371094,,
2024-06-10,GOOGL,,,174.37716674804688,,
2024-06-11,GOOGL,,,175.98133850097656,,
2024-06-12,GOOGL,,,177.14712524414062,,
2024-06-13,GOOGL,,,174.52664184570312,,
2024-06-14,GOOGL,,,176.15072631835938,,
2024-06-17,GOOGL,,,176.59910583496094,,
2024-06-18,GOOGL,,,174.45687866210938,,
2024-06-20,GOOGL,,,175.66250610351562,,
2024-06-21,GOOGL,,,178.98046875,,
2024-06-24,GOOGL,,,178.5719451904297,,
2024-06-25,GOOGL,,,183.3645477294922,,
2024-06-26,GOOGL,,,183.21510314941406,,
2024-06-27,GOOGL,,,184.7395782470703,,
2024-06-28,GOOGL,,,181.4913330078125,,
2024-07-01,GOOGL,,,182.32830810546875,,
2024-07-02,GOOGL,,,184.5701904296875,,
2024-07-03,GOOGL,,,185.14808654785156,,
2024-07-05,GOOGL,,,189.9108123779297,,
2024-07-08,GOOGL,,,188.34646606445312,,
2024-07-09,GOOGL,,,188.29664611816406,,
2024-07-10,GOOGL,,,190.4886932373047,,
2024-07-11,GOOGL,,,184.8990020751953,,
2024-07-12,GOOGL,,,184.40078735351562,,
2024-07-15,GOOGL,,,185.85549926757812,,
2024-07-16,GOOGL,,,183.2549591064453,,
2024-07-17,GOOGL,,,180.3654327392578,,
2024-07-18,GOOGL,,,177.04747009277344,,
2024-07-19,GOOGL,,,177.017578125,,
2024-07-22,GOOGL,,,181.01307678222656,,
2024-07-23,GOOGL,,,181.13262939453125,,
2024-07-24,GOOGL,,,172.0057830810547,,
2024-07-25,GOOGL,,,166.67510986328125,,
2024-07-26,GOOGL,,,166.39613342285156,,
2024-07-29,GOOGL,,,168.91697692871094,,
2024-07-30,GOOGL,,,169.67422485351562,,
2024-07-31,GOOGL,,,170.91969299316406,,
